dose
1 %
800MG/8ML
800MG/0.2L
1 %-8 %
Not Applicable
1 %-0.1 %
10 %
40 %
100 MG
100 MG
600 MG-10
600MG-5MCG
600 MG-20
600MG-12.5
600 MG-10
600MG-62.5
15%-10%
30%-10%-4%
50 MG
25 MG
25 MG
50 MG
0.35 MG
30 MG/ML
10 %-4 %
10 %-4 %
100 MG/5ML
40 MG/2 ML
500MG/25ML
300MG/15ML
150-30(84)
150-30(84)
100-20(84)
0.15MG(84)
2.5 MG
5 MG
10 MG
15 MG
1.2 G
800 MG
1000 MG
4 G/60 ML
4 G/60 ML
50 MG
70 MG
16 MG
8 MG
32 MG
4 MG
16-12.5MG
32-12.5MG
32MG-25MG
10 %-2 %
1 G
500 MG
150 MG
0.01 %
42 MG
10.5 MG
21 MG
400-15-60
100 MG
300 MG
0.025 %
0.1 %
0.075 %
0.025 %
0.15 %
25 MG
50 MG
12.5 MG
100 MG
25 MG-15MG
25 MG-25MG
50 MG-15MG
50 MG-25MG
0.025-10%
0.15 %
0.5 %
1 G
1 G/10 ML
200 MG
200 MG
100 MG
100 MG/5ML
200MG/10ML
200 MG
400 MG
100 MG
300 MG
200 MG
100 MG
200 MG
400 MG
100 MG
300 MG
200 MG
100 MG
25 MG
25MG-100MG
25MG-250MG
10MG-100MG
25MG-100MG
10MG-100MG
25MG-250MG
50MG-200MG
25MG-100MG
25-100-200
37.5-150MG
12.5-50 MG
31.25-125
50-200-200
18.75-75MG
4 MG
6 MG
4 MG/5 ML
10 MG/ML
150 MG
0.5 %
0.5 %
1 %
1 %
30 MG
90 MG
60 MG
120 MG
5 MG/ML
100 MG
240 MG
120 MG
180 MG
360 MG
300 MG
120 MG
180 MG
240 MG
360 MG
300 MG
420 MG
4 MG
2 MG
8 MG
1 MG
4 MG
8 MG
200 MG
350 MG
250 MG
200-325 MG
200-325 MG
200-325-16
100 MG
50 MG
300 MG
200 MG/ML
330 MG
100 MG/ML
100 MG/ML
25 MG/5 ML
1 %
120 MG
300 MG
240 MG
180 MG
25 MG
6.25 MG
12.5 MG
3.125 MG
20 MG
40 MG
10 MG
80 MG
1X10EXP8
1332/11.1
300 MG/2.5
1332-1332
300-300 MG
50 MG
50 MG
70 MG
1.5 %
1.5 %
5 %-14 %
0.035%
Not Applicable
100 %
0.1MG/24HR
0.3MG/24HR
0.2MG/24HR
0.1MG/24HR
0.3MG/24HR
0.2MG/24HR
0.1MG/24HR
0.3MG/24HR
0.2MG/24HR
10 MCG
20 MCG
40 MCG
20 MCG
20 MCG
10 MCG
75 MG/ML
7 DAYS X 3
200-10-325
500 MG
250 MG
250 MG/5ML
125 MG/5ML
375 MG/5ML
500 MG
500 MG
1 G
250 MG/5ML
500 MG/5ML
2 G
1 G
10 G
20 G
500 MG
300G
100 G
1 G
2 G/50 ML
1 G/50 ML
2 G/100 ML
1 G/50 ML
300 MG
250 MG/5ML
125 MG/5ML
2 G/100 ML
1 G/50 ML
1 G
2 G
100 G
1 G/50 ML
2 G/50 ML
400 MG
200 MG/5ML
100 MG/5ML
10 G
1 G
2 G
1 G
2 G
10 G
1 G
2 G
1 G/50 ML
2 G/50 ML
10 G
1 G
2 G
1 G/50 ML
2 G/50 ML
200 MG
100 MG
100 MG/5ML
50 MG/5 ML
250 MG/5ML
125 MG/5ML
500 MG
250 MG
1 G/50 ML
2 G/50 ML
1 G
2 G
6 G
1 G
500 MG
250 MG
2 G
10 G
1 G
2 G
1 G/50 ML
2 G/50 ML
2 G/50 ML
1 G/50 ML
100 G
500 MG
250 MG
1.5 G
7.5 G
750 MG
200 MG
100 MG
400 MG
50 MG
200 MG
100 MG
400 MG
50 MG
6 MG/ML
20 MG
40 MG
10 MG
30 MG
10 MG/5 ML
20 MG/10ML
500 MG
250 MG
200 MG/ML
500 MG
300 MG
45 %
2 %
2 %
2 %
2 %
500 MG
250 MG
750 MG
125 MG/5ML
250 MG/5ML
500 MG
250 MG
0.09 %
84 MG
100MG PE/2
500 PE/10
400 UNIT
148-3700
10 MG
5 MG-120MG
10 MG
5 MG
1 MG/ML
5 MG/5 ML
5 MG
10 MG
5 MG-120MG
0.2 %
0.25 MG
0.25 MG
30 MG
1 MG
0.5 MG
1MG-20(24)
0.15-0.03
0.15-0.03
16 MCG
100-5 MG/5
1-12.5MG/5
1-30-12.5
1.4 %
25 MG
10 MG
5 MG
12.5MG-5MG
25 MG-10MG
5 MG-2.5MG
0.12 %
4 %
2 %
2 %
4 MG
250 MG
500 MG
500 MG
4 MG
12 MG
25 MG
50 MG
100 MG
10 MG
200 MG
100 MG/ML
30 MG/ML
25 MG/ML
4 MG
12 MG
25 MG
50 MG
500 MG
750 MG
375 MG
250 MG
15 MG
50 MG
250 MG
4 G
4 G
4 G
4 G
10000 UNIT
12000 UNIT
6000 UNIT
200 MCG
400 MCG
1000 MCG
20 MG
5 MG
10 MG
2.5 MG
50 MG
100 MG
200 MG
8 %
0.77 %
0.77 %
8 %
1 %
0.77 %
0.77 %
0.77 %
75 MG/ML
100 MG
50 MG
0.3 %
0.3 %
300-300 MG
0.5MG/0.05
0.3MG/0.05
400 MG
200 MG
800 MG
300 MG
300 MG/5ML
400 MG/2ML
400 MG
30 MG
60 MG
90 MG
10 MG/ML
500 (5 ML)
130MG/18ML
500 MG/5ML
250 MG/5ML
0.2 %-1 %
0.3 %-0.1%
500 MG/5ML
250 MG/5ML
250 MG
500 MG
750 MG
100 MG
0.3 %
0.2 %
0.3-0.025%
400MG/0.2L
200MG/0.1L
0.3 %-0.1%
10 MG/ML
2 MG/ML
50 MG
1 MG/ML
20 MG
40 MG
10 MG
30 MG
10 MG/5 ML
20 MG/10ML
315MG-6.25
200MG-6.25
200-3.125
250MG-5MCG
200MG-6.25
90-1-300MG
90-1-250MG
35-1-50 MG
27-1-50 MG
27-1-50 MG
Not Applicable
Not Applicable
0.52G
500 MG
625 MG
3.4G/5.8G
Not Applicable
3.4 G/7 G
3.4 G/12 G
2 G/19 G
3 G/7 G
3 G/12 G
200MG-6.25
10 MG/10ML
10 G
2 G
1 G
2 G
40 MG
30 MG
20 MG
10 MG
5 MG
5 MG
2.5 MG
2.5-120 MG
5MMOL/10ML
7.5MMOL/15
10MMOL/20
5MMOL/10ML
10MMOL/20
7.5MMOL/15
50MMOL/100
2.5MMOL/5
50 MCG
500 MG
250 MG
250 MG/5ML
125 MG/5ML
500 MG
180 MG
4 MG
10 MG
25 MG
5 MG
60 MG
10 MG
25 MG
10 MG
50 MCG
12.5MG/5ML
25 MG
5 MG/5 ML
1 MG/ML
5 MG-120MG
2.68 MG
1.34 MG
0.5 MG/5ML
9 %-4.25 %
10-3.5/160
100 MG
2 %
300 MG
150 MG
75 MG
75 MG/5 ML
1 %
1 %
1 %
2 %
1 %
1 %
1 %
150 MG/ML
1 %
1 %
1 %
2 %
1 %
1 %
1 %
150 MG/ML
25 MG/50ML
50MG/100ML
0.05MG/24H
0.1MG/24HR
.025MG/24H
.075MG/24H
.0375MG/24
0.06MG/24H
45-15/24H
1 %
1 %
1 %
1 %
1 %
2 %
1 %
1 %
1 %
150 MG/ML
1 %
1 %
1 %
1 %
2 %
1 %
1 %
1 %
150 MG/ML
75 MG/5 ML
300 MG
150 MG
75 MG
1.2(1)%-5%
1.2%-2.5%
1.2-0.025%
1 %
1 %
1 %
2 %
1 %
1 %
1 %
150 MG/ML
600MG/50ML
300MG/50ML
900MG/50ML
1 %-5 %
1 %-5 %
2 %
6.5 %
10 MG
20 MG
2.5 MG/ML
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.1 %
0.05 %
0.05 %
0.1 %
20 MG/20ML
20 MG/20ML
50 MG
50 MG
50 MG
25 MG
75 MG
0.5 MG
1 MG
2 MG
0.25 MG
0.5 MG
0.125 MG
1 MG
2 MG
0.1MG/24HR
0.3MG/24HR
0.2MG/24HR
0.1 MG
0.2 MG
0.3 MG
1000MCG/10
5000MCG/10
0.1 MG
0.17 MG
75 MG
300 MG
7.5 MG
3.75 MG
15 MG
1 %
1 %
1 %
10 MG
1 %
2 %
1 %
1 %-0.05 %
1 %-0.05 %
100 MG
25 MG
50 MG
200 MG
12.5 MG
150 MG
200 MG
25 MG
100 MG
100 MG
25 MG
50 MG
200 MG
50000 UNIT
100 MG
200 MG
400 MG
50 MG
30 MG
10 MG
50 MG-5
300 MG
100MG-5
60 MG
200 MG
250 (+/-)
500 (+/-)
20MG-120MG
30 MG
15 MG
60 MG
10-100MG/5
30 MG
200 MG
100MG-5
100 MG
50 MG
200 MG
10 MG
60 MG
30 MG
100 MG
50 MG
30 MG/5 ML
250 MG
100 MG
100 MG
750 MG
0.6 MG
0.6 MG
0.6 MG
0.6 MG
625 MG
3.75 G
1 G
5 G
5 G
1 G
5 G
5 G
150 MG
150 MG
0.2%-0.5%
.05-.14/24
.05-.25/24
20-100 MCG
150-300 MG
140 MG/DAY
100 MG/DAY
60 MG/DAY
400-400-40
200-200-20
25 MG
200-25-300
10-800-165
25 MG
25 MG
29-1-200MG
17 %
17 %
40 %
Not Applicable
17 %
25 MG
200 MG
35-1-200MG
36 MG
54 MG
18 MG
27 MG
72 MG
45 MG
63 MG
20 MG
10 MG
20 MG
10 MG
30 MG
15 MG
60 MG
40 MG
50 MG
0.5 %
2 MG-60 MG
1MG-30MG/5
400MG-10MG
5 MG
2.5 MG
10 G/15 ML
5-500-2MG
5-500-2MG
30-12.5/30
8 MG-90 MG
100 MG
200 MG
300 MG
30 %-10 %
30 %-10 %
16 %
40 MG/ML
20 MG/ML
15 MG
25 MG
100 MG
200 MG
400 MG
50 MG
30 MG
10 MG
50 MG-5
300 MG
100MG-5
4 MCG/CM2
0.025 %
0.05 %
0.05 %
0.05 %
25 MG
6.25 MG
12.5 MG
3.125 MG
20 MG
40 MG
10 MG
80 MG
45 MG
90 MG
135 MG
20 MG
40 MG
80 MG
200MG-10MG
325MG-2MG
15-325/15
4 MG-30 MG
15-500-2MG
10-325-2MG
1000-1600
5 MG
7.5 MG
5 MG/5 ML
10 MG/ML
40 %
17 %
5 MG
10 MG
5 MG
1-1-0.1%
2.5 %
1 %
0.5 %
2.5 %
1 %
0.5 %
2.5 %
1 %
10 MG
5 MG
20 MG
2.5 %
1 %
100MG/60ML
2.5 %
1 %
0.5 %
2.5 %
1 %
0.5 %
2.5 %
1 %
10 MG
5 MG
20 MG
2.5 %
1 %
100MG/60ML
1 %-1 %
10 %
2.5 %
1 %
0.5 %
2.5 %
1 %
0.5 %
2.5 %
1 %
10 MG
5 MG
20 MG
2.5 %
1 %
100MG/60ML
1 %
0.5 %
3.3-3-10/1
80 UNIT/ML
0.1 MG/ML
300 MG
150 MG/ML
150 MG/ML
150 MG/ML
150 MG/ML
75MG/0.5ML
0.5 MG
22.3-6.8/1
2 %-0.5 %
22.3-6.8/1
2 %-0.5 %
20 MG
17.3 MG
25.9 MG
8.6 MG
200-10-5/5
30-12.5/30
50-5MG/5ML
100-10MG/5
30 MG/5 ML
100-10MG/5
15 MG
15 MG/5 ML
Not Applicable
100 MG/5ML
100-5 MG/5
100-5 MG/5
4 MG-30 MG
4 MG-30 MG
1.25-2.5MG
50 MG
100 MG
25 MG
24 %
450 MG
400 MG
500 MG
450-30-50
500 MG
400 MG
200 MG
425 MG
250 MG
6000-100MG
12600-20MG
465 MG
500 MG
500 MG
140-100 MG
4 %
10 %
3 %
36K-114K
24-76-120K
12K-38K-60
6K-19K-30K
3-9.5-15K
186 MG
372 MG
10 MG
5 MG
20 MG
40 MG
8 %
4 %
Not Applicable
5.2 MG
4 %
20 MG/ML
20 MG/2 ML
10 %
0.3-0.03MG
10 MG/ML
20 MG/ML
30 MG/ML
500 MG
350 MG
250 MG
250 MG
0.13 %
120 MG/1.5
240 MG/3ML
16.5 %
4 G/20 ML
2 G/10 ML
8 G/40 ML
10 G/50 ML
1 G/5 ML
1 MG
2 MG
1.5 MG
1 MG/5 ML
0.2 MG/ML
1 MG/5 ML
0.6MG/3ML
0.4MG/2ML
0.2 MG/ML
1000MCG/ML
5 MG
10 MG
7.5 MG
15 MG
30 MG
1 %
2 %
0.5 %
0.2 %-1 %
1 %
2 %
0.5 %
50 MG
25 MG
50 MG
25 MG
1 G
2 G
500 MG
200 MG/ML
250 MG
0.8 MG
0.05 %
100 MG
25 MG
250 MG/5ML
0.1%-0.25%
100 MG
50 MG
25 MG
100 MG/ML
650 MG
1000 MG/10
1000 MG/10
60 MG
30 MG
20 MG
40 MG
4 MG
2 MG/5 ML
4 MG/10 ML
100MG/10ML
500MG/50ML
0.15-0.03
0.15-0.03
1G/SCOOP
0.37 %
150 MG
50 MG
0.44 %
100 MG
20 MG/ML
2 G/20 ML
100 MG/5ML
50 MG/ML
5 MCG
25 MCG
50 MCG
10 MCG/ML
200 MCG
100 MCG
334-500MG
500-550/5
1100-334/5
125 MG
1250 MCG
50 MCG
125 MCG
25 MCG
250 MCG
10 MCG
25 MCG
50 MCG
125 MCG
10 MCG
250 MCG
75 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
25 MCG
50 MCG
10 MCG
12.5 MCG/5
10MCG/5ML
125 MCG
25MCG/SPRY
1250 MCG
50 MCG
125 MCG
25 MCG
250 MCG
10 MCG
25 MCG
50 MCG
125 MCG
10 MCG
250 MCG
75 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
25 MCG
50 MCG
10 MCG
12.5 MCG/5
10MCG/5ML
125 MCG
25MCG/SPRY
1250 MCG
50 MCG
125 MCG
25 MCG
250 MCG
10 MCG
25 MCG
50 MCG
125 MCG
10 MCG
250 MCG
75 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
25 MCG
50 MCG
10 MCG
12.5 MCG/5
10MCG/5ML
125 MCG
25MCG/SPRY
1250 MCG
50 MCG
125 MCG
25 MCG
250 MCG
10 MCG
25 MCG
50 MCG
125 MCG
10 MCG
250 MCG
75 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
25 MCG
50 MCG
10 MCG
12.5 MCG/5
10MCG/5ML
125 MCG
25MCG/SPRY
150 MG
75 MG
100 MG
200 MG
50 MG
0.5 MG
2 %
3.4 G
3 G
0.52G
0.4 G
3 G/7 G
3.4 G/12 G
Not Applicable
Not Applicable
Not Applicable
3000 UNIT
3000 UNIT
9000 UNIT
9000 UNIT
9000 UNIT
0.125 %
0.25 %
0.5 %
10 MG
500 MCG
250 MCG
500 MG
200 MG
100 MG
50 MG
25 MG
50 MG
100 MG
20 MG
25 MG
50 MG
100 MG
20 MG
40MG/10ML
5 %
100 MG
25 MG
7.5 %
15-10-5/.5
500 MG
350 MG
25 MG
7.5 MG
15 MG
1.7 MG
100 MG/5ML
400MG/20ML
1800-30000
1 MG-35MCG
7 DAYS X 3
5 MG/ML
25 MG
100 MG
1.34 MG
10 %
5 %
600 MG
150-30(84)
1000-30/30
30MG/9HR
20 MG/9 HR
15MG/9HR
10MG/9HR
10 MG
5 MG
0.2 MG
0.1 MG
10/SPRAY
150/SPRAY
4 MCG/ML
4 MCG/ML
0.35 MG
6.5 %
625 MCG
1250 MCG
50 MG
400-17.5MG
385-17.5MG
385MG-10MG
90 MG
360 MG
180 MG
500 MG
125 MG
250 MG
90 MG
180 MG
360 MG
500 MG
1000 MG
500 MG
2 G
80 MG/ML
10 MG/ML
20 MG/ML
40 MG/ML
100-300 MG
30 MG/5 ML
100-5 MG/5
325-10/10
1.3 %-2.8%
1250 MCG
50 MCG
125 MCG
25 MCG
250 MCG
10 MCG
25 MCG
50 MCG
125 MCG
10 MCG
250 MCG
75 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
25 MCG
50 MCG
10 MCG
12.5 MCG/5
10MCG/5ML
125 MCG
25MCG/SPRY
400 MG
150 MG
300 MG
100 MG/2ML
100 MG/ML
50 MG/ML
25 MG/ML
50 MG/ML
75 MG/ML
25 MG/ML
50 MG/ML
100 MG/ML
250 MG
1 %
10EXP4.5-6
1.1 %
1.1 %
500 MG
250 MG
125 MG
125 MG
500 MG
250 MG
500 MG
250 MG
125 MG
125 MG
250 MG
250 MG
15-90.314
7.5-90.314
40 MG/ML
80 MG/ML
10 MG
2.5 MG
5 MG
150 MG/ML
150 MG/ML
104MG/0.65
200 MG/ML
100 MG/ML
0.01 %
0.01 %
0.025 %
0.01 %
0.025 %
2 %
2 %
2 %
0.05 %
0.05 %
2.8 %
2.8 %
0.025 %
2.5 %-2.5%
2.5 %-2.5%
2 %
5 %
2.5 %
1 %
0.5 %
2.5 %
1 %
0.5 %
2.5 %
1 %
10 MG
5 MG
20 MG
2.5 %
1 %
100MG/60ML
3 %
2 %
3 %
0.5 %-0.5%
0.01 %
Not Applicable
200MG-25MG
120MG-15MG
2 %
500 MG
2 G
100 %
100-10-5MG
25 MG
50 MG
10 MG
75 MG
100 MG
150 MG
40 %
5 MG
5 MG
2.5 MG
0.2 MG
0.1 MG
10/SPRAY
150/SPRAY
4 MCG/ML
4 MCG/ML
21-5 (28)
0.15-0.03
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.05 %
0.25 %
0.05 %
0.25 %
0.05 %
0.05 %
0.25 %
5 MG
100-10-5MG
100-10-5MG
0.05 %
50 MG
100 MG
50 MG
100 MG
25 MG
2 MG
1 MG
4 MG
2 MG
4 G
15G/59ML
15 G/60 ML
1.5 MG(39)
4 MG
0.75 MG
0.5 MG
2 MG
6 MG
1 MG
1.5 MG
0.5 MG/5ML
0.5 MG/5ML
1.5MG (21)
1.5MG (35)
1.5MG (51)
1 MG/ML
0.1 %
4 MG/ML
10 MG/ML
4 MG/ML
10 MG/ML
2 MG/5 ML
10 MG
15 MG
5 MG
60 MG
30 MG
60 MG
30 MG
200MCG/2ML
400MCG/4ML
1000MCG/10
200 MCG/50
400MCG/100
10 MG
5 MG
2.5 MG
10 MG
20 MG
5 MG
30 MG
15 MG
25 MG
40 MG
35 MG
500 MG
250 MG
0.4 MG
10 MG
20 MG
5 MG
30 MG
15 MG
5 MG/5 ML
10 MG
15 MG
5 MG
20 MG
30 MG
15 MG
10 MG
25 MG
5 MG
20 MG
30 MG
10 MG
15 MG
5 MG
7.5 MG
12.5 MG
18-10MG/15
15 MG
30 MG/5 ML
385-17.5MG
5 %
10 %
20 %
30 %
40 %
50 %
70 %
5 %
50 %
50 %
25 %
Not Applicable
Not Applicable
10 %
9 %
25MG-100MG
25MG-250MG
10MG-100MG
25MG-100MG
10MG-100MG
25MG-250MG
3 %
0.5 %
0.5 %
0.0125 %
200-10MG/5
100-10MG/5
100 MG/5ML
250 MG
500 MG
250 MG
500 MG
125 MCG
2 MG
20 %
25 %
40 %
Not Applicable
22 %
25 %
40 %
262MG/15ML
2.5 MG
5-7.5-10MG
12.5-15-20
5 MG
10 MG
2 MG
5-7.5-10MG
12.5-15-20
2.5 MG
5 MG/5 ML
5 MG/ML
5 MG/ML
5 MG/ML
5 MG/ML
50 MG/ML
10 MG
1 %
10 MG-10MG
35 MG
1.3 %
50 MG
25 MG
25 MG
50 MG
75 MG
50 MG
25 MG
1 %
3 %
0.1 %
1.5 %
20MG/G(2%)
100 MG
75 MG-200
50 MG-200
1 %
1.5-2.5-4%
500 MG
250 MG
20 MG
10 MG
10 MG/5 ML
10 MG/ML
10 MG/ML
250 MG
400 MG
25 MG
75 MG
0.1 %
0.3 %
0.1 %
0.3 %
0.1 %
0.1 %
0.1 %
200 MG
40 MG/ML
0.05 %
0.05 %
150 MG
200 MG
100 MG
50 MG
40 MG/ML
10 MG/ML
500 MG
0.05 %
262 MG
40 MG
250 MCG
125 MCG
125 MCG
250 MCG
62.5 MCG
50 MCG/ML
0.125/2.5
250 MCG/ML
250 MCG/ML
0.5MG/SPRY
1 MG/ML
100 MG
300 MG
200 MG
50 MG
125 MG/5ML
100 MG/4ML
2 MG
4 MG
8 MG
1 MG/ML
3 MG
2 MG/ML
10 MG/ML
1 MG/ML
4 MG/ML
0.5MG/.5ML
1 MG/ML
2 MG/ML
2 MG/ML
1 MG/ML
4 MG/ML
2 MG/ML
10 MG/ML
1 MG/ML
240 MG
120 MG
180 MG
120 MG
60 MG
90 MG
120 MG
240 MG
360 MG
180 MG
300 MG
420 MG
240 MG
120 MG
180 MG
360 MG
300 MG
180 MG
240 MG
360 MG
420 MG
300 MG
120 MG
240 MG
180 MG
30 MG
90 MG
60 MG
120 MG
5 MG/ML
100 MG
1-2.5-5/5
50 MG
50 MG/ML
1-2.5-5/5
1-2.5 MG/5
1-2.5-5/5
240 MG
120-240 MG
120 MG
262 MG
160 MG
80 MG
320 MG
40 MG
4 MG/ML
320MG-25MG
160-12.5MG
160MG-25MG
80-12.5MG
320-12.5MG
250 MG
12.5MG/5ML
12.5MG/5ML
12.5MG/5ML
25 MG
12.5MG/5ML
50 MG/ML
25 MG
50 MG
50 MG/ML
12.5 MG
6.25MG/ML
25 MG
12.5MG/5ML
25 MG
12.5MG/5ML
50 MG/ML
25 MG
50 MG
50 MG/ML
12.5 MG
6.25MG/ML
2.5-.025MG
2.5-.025/5
5-25/0.5ML
10 MG/ML
0.05 %
0.05 %
0.05 %
0.05 %
50 MG
75 MG
25 MG
5 MG/ML
500 MG
750 MG
40 MG
150 MG
100 MG
250 MG
500 MG
10 MG
5 MG
15 MG
250 MG/5ML
500 MG
250 MG
125 MG
125 MG
500 MG
250 MG
0.01 %
1 MG
2 MG
10 MCG
0.5 MG
1 MG/GRAM
0.5MG/0.5G
0.25/0.25G
0.75/0.75G
1.25/1.25G
6 MG
250MG/20ML
500MG/250
1000MG/250
250 MG/250
160 MG/8ML
20MG/ML(1)
80 MG/4 ML
80 MG/8 ML
20 MG/2 ML
160MG/16ML
10 %
50 MG/5 ML
100 MG
240 MG
100 MG
250 MG
50 MG/5 ML
100 MG
283 MG/5ML
60 MG/15ML
8.6MG-50MG
100 MG/5ML
8.6MG-50MG
1000MCG/ML
500 MCG
250 MCG
125 MCG
8.3KCAL/ML
100 MG
100 MG
90-20 MCG
200-30-10
10 MG
5 MG
23 MG
5 MG
10 MG
16.2 MG
16.2MG/5ML
800MG/5ML
200 MG/5ML
400MG/10ML
400 MG/5ML
800MG/10ML
800MG/.25L
400MG/.25L
800MG/0.5L
200MG/.25L
400MG/0.5L
20 MG
15 MG
100 MG
50 MG
100 MG
20 MG
50 MG
150 MG
75 MG
100 MG
200 MG
150 MG
50 MG
80 MG
75 MG
100 MG
120 MG
60 MG
2 %
22.3-6.8/1
2 %-0.5 %
5MMOL/10ML
7.5MMOL/15
10MMOL/20
5MMOL/10ML
10MMOL/20
7.5MMOL/15
50MMOL/100
2.5MMOL/5
0.05MG/24H
0.1MG/24HR
.025MG/24H
.075MG/24H
.0375MG/24
500-10K/G
500-10K/G
10 MG/ML
50MG-300MG
0.005 %
0.005 %
0.005 %
0.005 %
20 MG/ML
4 MG
2 MG
8 MG
1 MG
10 MG
25 MG
50 MG
100 MG
75 MG
150 MG
3 MG
6 MG
10 MG/ML
5 %
2.5 MCG
0.5 MCG
1 MCG
4MCG/2ML
2 MG/ML
50 MG/25ML
10 MG
50 MG
2 MG/ML
10 MG/5 ML
20 MG/10ML
2 MG/ML
100 MG
100 MG
50 MG
100 MG
20 MG
50 MG
150 MG
75 MG
100 MG
200 MG
150 MG
50 MG
80 MG
75 MG
100 MG
40 MG
100 MG
50 MG
150 MG
75 MG
100 MG
50 MG
150 MG
75 MG
25 MG/5 ML
10 MG-10MG
40 %
25 MG
50 MG
50 MG
25 MG
25 MG
12.5 MG
25 MG
50 MG
1250 MCG
50 MCG
50 MCG
10 MCG
0.05 %
0.05 %
5-325-2MG
1 %
60 MG
30 MG
20 MG
40 MG
5 MG
2.5 MG
10 MG
2.5 MG/ML
3-0.02(24)
3-0.03(21)
0.02-3(28)
0.03MG-3MG
400 MG
200 MG
300 MG
100 MG
300 MG
200 MG
1-0.2-0.2%
1 %
0.3 %-0.4%
20 %
250 MG
30 MCG
400-12 MCG
10-800-165
10-800-165
0.45-20 MG
25-1-400MG
25 MG-1 MG
30 MG-4 MG
30 MG-2 MG
800-26.6MG
100 MG
5 MG
10 MG
10MG/30ML
100 MG
200-5 MCG
100-5 MCG
50MCG-5MCG
60 MG
30 MG
20 MG
40 MG
0.01-0.045
17 %
40 %
40 %
17 %
4.63-20/ML
300 MG/2ML
200MG/1.14
300 MG/2ML
200MG/1.14
100MG/0.67
0.1 MG
0.2 MG
0.3 MG
1000MCG/10
5000MCG/10
60-20-325
40 %
0.5 MG/ML
1 MG/ML
395-15-10
395MG-10MG
0.05 %
60 MG/3 ML
10 MCG
0.5 MG
0.5-0.4 MG
2.5 MG/ML
10 MG
20 MG
15 MG
5 MG
137-50 MCG
4 %
2 %
50 MG
100 MG
500 UNIT
300 UNIT
90 MG
6.5 %
Not Applicable
6.5 %
6.5 %
500MG-25MG
250-250-38
375 MG
250 MG
500 MG
500 MG
375 MG
125 MG/5ML
500 MG
375 MG
1 %
1.5 MG
1.5 MG
81 MG
325 MG
650 MG
500 MG
1 %
4MG-10MG
100-5 MG/5
2 MG/5 ML
4-10-15/5
160 MG/5ML
0.125 MG
0.125 MG
0.125 MG
0.125MG/ML
125MCG/5ML
0.5 MG/ML
80 MG
40 MG
40 MG-25MG
40-12.5 MG
25 MG
20 MCG
40 MCG
10 MCG
40 MCG
20 MCG
10 MCG
10 MG
5 MG
25 MG
1.25-2.5MG
600 MG
50 MG
200 MG
600-200MG
400-300 MG
600-300MG
20 MEQ
10 MEQ
25 MEQ
325-1916MG
500-1985MG
324 MG
325-1916MG
75 MG
37.5 MG
150 MG
225 MG
150 MG
75 MG
37.5 MG
10 MG
5 MG
5 %
0.5 %
5 %
2 %
500MG/10ML
1 G/20 ML
5 G/100 ML
2.5 G/50ML
2 MG
6 MG/3 ML
4 %
50 MG/ML
200 UNIT
1000 MG
1500 MG
0.87G
40 MG
20 MG
15 MG
7.5 MG
1 %
30 MG
45 MG
7.5 MG
22.5 MG
5 %
0.3-0.03MG
5 MG
2.5 MG
5 MG (74)
1.5 MG
7.5 MG
80 MG/15ML
30 MG
50 MG
200 MG
50 MG/25ML
200MG/0.1L
100 MG
250 UNIT
500 UNIT
750 UNIT
1000 UNIT
1500 UNIT
2000 UNIT
3000 UNIT
4000 UNIT
5000 UNIT
6000 UNIT
.12-.015MG
120 MG/4.8
1000MCG/ML
140 MG
40 MG
80 MG
125 MG
125MG-80MG
25 MG/5 ML
50MG/ML(1)
50 MG/10ML
50MG/ML(1)
Not Applicable
6 MG
30 MG
18 MG
36 MG
22.75MG/ML
120 MG/ML
120 MG/ML
300MG/3ML
1080 MG/20
300 MG
400 MG
6 MG/24 HR
12MG/24HR
9 MG/24 HR
200 MG
200-300 MG
133-200 MG
100-150 MG
167-250 MG
200 MG
100 MG
5 MG
2.5 MG
10 MG
20 MG
1 MG/ML
10 MG-25MG
5MG-12.5MG
1.25 MG/ML
50MG/ML(1)
25MG/0.5ML
25MG/0.5ML
25 MG
50MG/ML(1)
50MG/ML(1)
1-2.5-5/5
5 G
10MG-325MG
5 MG-325MG
2.5-325 MG
7.5-325 MG
100 MG
500 MG
100 MG
1000 MG
250 MG
750 MG
50 MG
250 MG
500 MG
500 MG
455MG(500)
400(500MG)
500 MG
1000 MG
250 MG
100 MG
1500 MG
500 MG
250 MG
125 MG
500 MG
500 MG
500 MG/5ML
500MG/15ML
814 MG/G
Not Applicable
60 MG
53 MG
500 MG
1000 MG
500 MG
19G-7G/118
19G-7G/197
19G-7G/118
283 MG/5ML
20 MCG/ML
20 MCG/ML
10 MCG/0.5
100 MG
1100 MG/22
40MG/0.4ML
80MG/0.8ML
100 MG/ML
60MG/0.6ML
